filename,page_number,extract_method,sector,row_text,n_numbers,amount_1,amount_2,amount_3,amount_4,amount_5,amount_6,amount_7,amount_8,amount_9,amount_10
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,"31 Ard, 2021 a fafa & aque dex TRH ant a 1g",3,31.0,2021.0,1.0,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,aS 2020-21 & dk Rot tersiyretyarheeral Gr HER fy,2,2020.0,-21.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,ag %5 ang (nail) aera Z10 ae Grad) B ale F,2,5.0,10.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,ura at dfra PY a T10 are shad @ alle a,1,10.0,,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,ase SAA 2022-2023 F sawn GW ay,2,2022.0,-2023.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,Statement showing - Details of individual works costing ¥5 crore or,1,5.0,,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,exceeding &5 lakhs proposed to be transferred/gifted to non-,1,5.0,,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,Government bodies in 2022-2023.,2,2022.0,-2023.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,in the Budget Estimates for 2022-2023.,2,2022.0,-2023.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,outstanding as on 31.03.2021.,2,31.03,2021.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,Statement showing Grants-in-aid exceeding & 5 lakhs (recurring) or = 10,2,5.0,10.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,individuals during the year 2020-2021.,2,2020.0,-2021.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,water_sanitation,grants of over €10 lakh per year from Consolidated Fund of India.,1,10.0,,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,provision is made in the Budget Estimate 2022-2023.,2,2022.0,-2023.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,267-279,2,267.0,-279.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,280-284,2,280.0,-284.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,285-332,2,285.0,-332.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,333,1,333.0,,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,334-336,2,334.0,-336.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,2,tesseract,other,337-343,2,337.0,-343.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,frat Description ‘Actuals 2020-2021 Budget Estimates 2021-2022 Revised Estimates 2021-2022 paienS 2022-2023,8,2020.0,-2021.0,2021.0,-2022.0,2021.0,-2022.0,2022.0,-2023.0,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,ArT Weal DEMAND NO. 30,1,30.0,,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,revenue_admin,‘aig - WAT APT Total-Revenue Section 6062.91 4649.12 5718.97 6736.88,4,6062.91,4649.12,5718.97,6736.88,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,aIRT Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,¥diea Voted 6062.91 4649.12 5718.97 6736.88,4,6062.91,4649.12,5718.97,6736.88,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,wits - doh art Total-Capital Section 20792.78 9490.41 49449.86 13189.92,4,20792.78,9490.41,49449.86,13189.92,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,aft Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,elas Voted 20792.78 9490.41 4949.86 13189.92,4,20792.78,9490.41,4949.86,13189.92,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,revenue_admin,ats (wort athe oh) Total (Revenue& Capital) 26855.69 99549.53 55168.83 19926.80,4,26855.69,99549.53,55168.83,19926.8,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,waa Voted 26855.69 — 9549.53 55168.83 19926.80,4,26855.69,9549.53,55168.83,19926.8,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,at Wel DEMAND NO. 31,1,31.0,,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,revenue_admin,"‘wits - WR ATT Total-Revenue Section 289.31 454,74 459.57 476.88",4,289.31,45474.0,459.57,476.88,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,amRa Charged we we 0.00 0.00,2,0.0,0.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,ediea Voted 289.31 454.74 459.57 476.88,4,289.31,454.74,459.57,476.88,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,‘wits - tuft ar Total-Capital Section 0.00 0.00 0.00 0.01,4,0.0,0.0,0.0,0.01,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,oR Charged 0.00 we 0.00 0.00,3,0.0,0.0,0.0,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,eas Voted 0.00 0.00 0.00 0.01,4,0.0,0.0,0.0,0.01,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,revenue_admin,ats (wore atte Yolt) Total (Revenue & Capital) 289.31 454.74 459.57 476.89,4,289.31,454.74,459.57,476.89,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,Charged 0.00 oe 0.00 0.00,3,0.0,0.0,0.0,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,. eART Voted 289.31 . 454.74 459.57 476.89,4,289.31,454.74,459.57,476.89,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,. ‘AM Wet DEMAND NO. 32,1,32.0,,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,revenue_admin,VIS - WAT ATT Total-Revenue Section 10289.16 3710.78 3187.87 1102.71,4,10289.16,3710.78,3187.87,1102.71,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,WRT Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,¥dlazd Voted 10289.16 3710.78 3187.87 1102.71,4,10289.16,3710.78,3187.87,1102.71,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,aitg - Gof art Total-Capital Section 38650.00 4780.03 7918.00 6072.06,4,38650.0,4780.03,7918.0,6072.06,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,wiRT Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,edit Voted 38650.00 47800.03 79118.00 6072.06,4,38650.0,47800.03,79118.0,6072.06,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,revenue_admin,wis (ered ate ey Total (Revenue & Capital) 48939.16 51510.81 82305.87 7174.77,4,48939.16,51510.81,82305.87,7174.77,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,eat Voted 48939.16 51510.81 82305.87 1174.77,4,48939.16,51510.81,82305.87,1174.77,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,‘ai We DEMAND NO. 33,1,33.0,,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,revenue_admin,iS - YG ATT Total-Revenue Section 16.15 21.81 27.00 30.00,4,16.15,21.81,27.0,30.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,aft Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,eda Voted 16.15 21.81 27.00 30.00,4,16.15,21.81,27.0,30.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,wits - YR AM Total-Capital Section 0.00 0.00 150.00 0.00,4,0.0,0.0,150.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,amb Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,Wied Voted 0.00 0.00 150.00 0.00,4,0.0,0.0,150.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,revenue_admin,ats (wearer oile ¥ofi) Total (Revenue & Capital) 16.15 21.81 177.00 30.00,4,16.15,21.81,177.0,30.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,3,tesseract,other,wild Voted 16.15 21.81 177.00 30.00,4,16.15,21.81,177.0,30.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,"2 ager a aia Ari, 2022-2023 DETAILED DEMANDS FOR GRANTS",3,2.0,2022.0,-2023.0,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,Rawr Description ‘Actuals 2020-2021 Budget Estimates 2021-2022 Revised Estimates 2021-2022 Budget Estimates. 2022-2023,8,2020.0,-2021.0,2021.0,-2022.0,2021.0,-2022.0,2022.0,-2023.0,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,aim we DEMAND NO. 34,1,34.0,,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,revenue_admin,‘wits - UST ATT Total-Revenue Section 71.02 110.52 96.88 290.42,4,71.02,110.52,96.88,290.42,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,AIRE Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,WeaT Voted N72 110.52 96.88 290.42,4,72.0,110.52,96.88,290.42,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,‘wits - dpi a7 Total-Capital Section 0.00 0.00 0.00 0.00,5,7.0,0.0,0.0,0.0,0.0,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,HIRT Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,edicaa Voted 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,revenue_admin,ais (erorer sift Yo) Total (Revenue & Capital) 172 110.52 96.88 290.42,4,172.0,110.52,96.88,290.42,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,ART Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,wilaR Voted 172 110.52 96.88 290.42,4,172.0,110.52,96.88,290.42,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,‘ai We DEMAND NO. 35,1,35.0,,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,revenue_admin,‘ity - UTI ATT Total-Revenue Section 268877.80 201499.62 209793.75 227548.22,4,268877.8,201499.62,209793.75,227548.22,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,RT Charged 0.00 0.02 0.00 0.00,4,0.0,0.02,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,dla Voted 268877.80 201499.60 209793.75 227548.22,4,268877.8,201499.6,209793.75,227548.22,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,wity - Ypft aT Total-Capital Section 0.15 13.02 11.67 430,4,0.15,13.02,11.67,430.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,FIRE Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,elle Voted 0.15 13.02 11.67 4.30,4,0.15,13.02,11.67,4.3,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,revenue_admin,ais (ara att Yoh) Total (Revenue & Capital) 268877.95 201512.64 209805.42 227552.52,4,268877.95,201512.64,209805.42,227552.52,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,FIAT Charged 0.00 0.02 0.00 0.00,4,0.0,0.02,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,dled Voted 268877.95 201512.62 209805.42 227552.52,4,268877.95,201512.62,209805.42,227552.52,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,‘ait Wea DEMAND NO. 36,1,36.0,,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,revenue_admin,‘wits - UREA ATT Total-Revenue Section 7229.93 8180.34 8206.89 8866.80,4,7229.93,8180.34,8206.89,8866.8,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,IRE Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,waza Voted 7229.93 8180.34 8206.89 8866.80,4,7229.93,8180.34,8206.89,8866.8,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,‘ait - doit a7 Total-Capital Section 173.14 352.00 302.00 442.00,5,7.0,173.14,352.0,302.0,442.0,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,WIRE Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,edtaza Voted 173.14 352.00 302.00 442.00,4,173.14,352.0,302.0,442.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,revenue_admin,as (zor affe Gott) Total (Revenue & Capital) 7403.07 8532.34 8508.89 9308.80,4,7403.07,8532.34,8508.89,9308.8,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,HIRE Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,4,tesseract,other,edad Voted 7403.07 8532.34 8508.89 9308.80,4,7403.07,8532.34,8508.89,9308.8,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,"ager wt aia ari, 2022-2023 DETAILED DEMANDS FOR GRANTS",2,2022.0,-2023.0,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,cary ‘Actuals 2020-2021 Estis 2 vis 7 \-2 judget Estime 2,6,2020.0,-2021.0,2.0,7.0,-2.0,2.0,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,Praet Description Pode Bsimays 2021-2022 Revised. “a 2021-2022 Budget Estimates 2022-2023,6,2021.0,-2022.0,2021.0,-2022.0,2022.0,-2023.0,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,‘rT Wet DEMAND NO. 37,1,37.0,,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,revenue_admin,‘WIE - WERT ATT Total-Revenue Section 7168.11 20907.27 73960.99 39739.17,4,7168.11,20907.27,73960.99,39739.17,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,HIRE Charged 0.00 0.50 0.50 0.00,4,0.0,0.5,0.5,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,edtaa Voted 7168.11 20906.77 73960.49 39739.17,4,7168.11,20906.77,73960.49,39739.17,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,wis - Yoh ArT Total-Capital Section 216.10 452.00 978.00 1400.00,4,216.1,452.0,978.0,1400.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,WRT Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,WEA Voted 216.10 452.00 978.00 1400.00,4,216.1,452.0,978.0,1400.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,revenue_admin,ais (eora ale GoM) Total (Revenue & Capital) 7384.21 21359.27 74938.99 41139.17,4,7384.21,21359.27,74938.99,41139.17,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,HIRT Charged 0.00 0.50 0.50 0.00,4,0.0,0.5,0.5,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,eal Voted 7384.21 21358.77 74938.99 41139.17,4,7384.21,21358.77,74938.99,41139.17,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,‘aft el DEMAND NO. 38,1,38.0,,,,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,revenue_admin,SIS - WAR ATM Total-Revenue Section 5035.25 5409.97 5387.21 5952.56,4,5035.25,5409.97,5387.21,5952.56,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,"IRE Charged 169.30 200.00 200.00 229,07",4,169.3,200.0,200.0,22907.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,edie Voted 4865.95 5209.97 5187.21 5723.49,4,4865.95,5209.97,5187.21,5723.49,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,‘Gis - Yet ATT Total-Capital Section 791 24.95 54.95 24.00,4,791.0,24.95,54.95,24.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,FIRT Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,other,elee Voted 7.91 24.95 54.95 24.00,4,7.91,24.95,54.95,24.0,,,,,,
TN Budget 2022-23 Detailed Demands for Grants.pdf,5,tesseract,revenue_admin,vis (zor att GA) Total (Revenue & Capital) 5043.16 5434.92 5442.16 5976.56,4,5043.16,5434.92,5442.16,5976.56,,,,,,
