filename,page_number,extract_method,sector,row_text,n_numbers,amount_1,amount_2,amount_3,amount_4,amount_5,amount_6,amount_7,amount_8,amount_9,amount_10
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,other,àÉci´É{ÉÚhÉÇ {ÉÉÊ®ªÉÉäVÉxÉÉ+ÉÉäÆ +ÉÉè® ªÉÉäVÉxÉÉ+ÉÉäÆ {É® ÉÊ]{{ÉÉÊhÉªÉÉÆ Notes on Important Projects and Schemes 5-32,2,5.0,-32.0,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ 30 - +ÉÉÉÊlÉÇBÉE BÉEÉªÉÇ ÉÊ´É£ÉÉMÉ Demand No. 30 — Department of Economic Affairs 33-62,4,30.0,30.0,33.0,-62.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ 31 - BªÉªÉ ÉÊ´É£ÉÉMÉ Demand No. 31 — Department of Expenditure 63-69,4,31.0,31.0,63.0,-69.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ 32 - ÉÊ´ÉkÉÉÒªÉ ºÉä´ÉÉAÆ ÉÊ´É£ÉÉMÉ Demand No. 32 — Department of Financial Services 70-84,4,32.0,32.0,70.0,-84.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ 33 - ãÉÉäBÉE =tÉàÉ ÉÊ´É£ÉÉMÉ Demand No. 33 — Department of Public Enterprises 85-90,4,33.0,33.0,85.0,-90.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ 34 - ÉÊxÉ´Éä¶É +ÉÉè® ãÉÉäBÉE {ÉÉÊ®ºÉÆ{ÉÉÊkÉ |É¤ÉÆvÉxÉ ÉÊ´É£ÉÉMÉ Demand No. 34 — Department of Investment & Public Asset Management 91-95,4,34.0,34.0,91.0,-95.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,revenue_admin,àÉÉÆMÉ ºÉÆJªÉÉ 35 - ®ÉVÉº´É ÉÊ´É£ÉÉMÉ Demand No. 35 — Department of Revenue 96-139,4,35.0,35.0,96.0,-139.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,revenue_admin,àÉÉÆMÉ ºÉÆJªÉÉ 36 - |ÉiªÉFÉ BÉE® Demand No. 36 — Direct Taxes 140-163,4,36.0,36.0,140.0,-163.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,revenue_admin,àÉÉÆMÉ ºÉÆJªÉÉ 37 - +É|ÉiªÉFÉ BÉE® Demand No. 37 — Indirect Taxes 164-194,4,37.0,37.0,164.0,-194.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ 38 - £ÉÉ®iÉÉÒªÉ ãÉäJÉÉ {É®ÉÒFÉÉ iÉlÉÉ ãÉäJÉÉ ÉÊ´É£ÉÉMÉ Demand No. 38 — Indian Audit and Accounts Department 195-211,4,38.0,38.0,195.0,-211.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ 39 - ÉÊ´ÉÉÊxÉªÉÉäMÉ-¤ªÉÉVÉ £ÉÖMÉiÉÉxÉ Demand No. 39 — Appropriation—Interest Payments 212-222,4,39.0,39.0,212.0,-222.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ 40 - ÉÊ´ÉÉÊxÉªÉÉäMÉ-jÉ@hÉ BÉEÉ {ÉÖxÉ£ÉÖÇMÉiÉÉxÉ Demand No. 40 — Appropriation—Repayment of Debt 223-227,4,40.0,40.0,223.0,-227.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ 41 - {Éå¶ÉxÉ Demand No. 41 — Pensions 228-237,4,41.0,41.0,228.0,-237.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ 42 - ®ÉVªÉÉå BÉEÉä +ÉÆiÉ®hÉ Demand No. 42 — Transfers to States 238-244,4,42.0,42.0,238.0,-244.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,other,ÉÊ´É´É®hÉ* Establishment and provisions therefor. 245-293,2,245.0,-293.0,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,infrastructure,{ÉÉÊ®ÉÊ¶ÉK]-XXVII ¤ÉVÉ] +ÉxÉÖàÉÉxÉ 2023-2024 àÉå ` 25 ãÉÉJÉ +ÉÉè® =ºÉºÉä +ÉÉÊvÉBÉE BÉEä Appendix-XXVII Statement showing broad details of expenditure (other than,3,2023.0,-2024.0,25.0,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,1,camelot,other,|ÉÉ´ÉvÉÉxÉÉå BÉEÉ ºlÉÚãÉ ¤ªÉÉè®ä´ÉÉ® ÉÊ´É´É®hÉ* costing `25 lakhs and above in BE 2023-2024. 294-331,5,25.0,2023.0,-2024.0,294.0,-331.0,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,"(ii) +ÉxÉÖnÉxÉÉå BÉEÉÒ ¤ªÉÉè®ä´ÉÉ® àÉÉÆMÉå, 2023-2024 DETAILED DEMANDS FOR GRANTS",2,2023.0,-2024.0,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,{ÉÉÊ®ÉÊ¶ÉK]-XXVIII ¤ÉVÉ] +ÉxÉÖàÉÉxÉ 2023-2024 àÉå MÉè®-ºÉ®BÉEÉ®ÉÒ ÉÊxÉBÉEÉªÉÉå BÉEÉä ºÉcÉªÉiÉÉ Appendix-XXVIII Statement showing provisions in BE 2023-2024 for payment of,4,2023.0,-2024.0,2023.0,-2024.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,+ÉxÉÖnÉxÉ BÉEä £ÉÖMÉiÉÉxÉ BÉEÉÒ BªÉ´ÉºlÉÉ BÉEÉ ¤ªÉÉè®ä´ÉÉ® ÉÊ´É´É®hÉ* grants-in-aid to non-Government bodies. 332,1,332.0,,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,{ÉÉÊ®ÉÊ¶ÉK]-XXIX ` 5 BÉE®Éä½ +ÉlÉ´ÉÉ =ºÉºÉä VªÉÉnÉ ãÉÉMÉiÉ BÉEä ´ªÉÉÎK] ÉÊxÉàÉÉÇhÉ BÉEÉªÉÉç BÉEÉ Appendix-XXIX Statement showing - Details of individual works costing `5 crore,2,5.0,5.0,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,¤ªÉÉè®ä´ÉÉ® ÉÊ´É´É®hÉ* or Above. 333-348,2,333.0,-348.0,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,{ÉÉÊ®ÉÊ¶ÉK]-XXXI 2023-2024 àÉå MÉè®-ºÉ®BÉEÉ®ÉÒ ÉÊxÉBÉEÉªÉÉå BÉEÉä +ÉxiÉÉÊ®iÉ/nÉxÉ nÉÒ VÉÉxÉä Appendix-XXXI Statement showing Particulars of Government property of value,2,2023.0,-2024.0,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,´ÉÉãÉÉÒ |ÉºiÉÉÉÊ´ÉiÉ ` 5 ãÉÉJÉ ºÉä +ÉÉÊvÉBÉE BÉEÉÒ àÉÚãªÉ ®ÉÉÊ¶É BÉEÉÒ ºÉ®BÉEÉ®ÉÒ exceeding `5 lakhs proposed to be transferred/gifted to non-,2,5.0,5.0,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,ºÉà{ÉÉÊiÉ BÉEÉ ¤ªÉÉè®É n¶ÉÉÇxÉä ´ÉÉãÉÉ ÉÊ´É´É®hÉ* Government bodies in 2023-2024. ...,2,2023.0,-2024.0,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,ÉÊVÉxÉBÉEÉÒ BªÉ´ÉºlÉÉ ¤ÉVÉ] +ÉxÉÖàÉÉxÉ 2023-2024 àÉå BÉEÉÒ MÉ<Ç cè* for in the Budget Estimates for 2023-2024. 349-353,6,2023.0,-2024.0,2023.0,-2024.0,349.0,-353.0,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,"{ÉÉÊ®ÉÊ¶ÉK]-XXXIII 31 àÉÉSÉÇ, 2022 BÉEÉÒ ÉÎºlÉÉÊiÉ BÉäE +ÉxÉÖºÉÉ® BÉäExp ºÉ®BÉEÉ® uÉ®É nÉÒ MÉ<Ç Appendix-XXXIII Statement showing Guarantees given by the Central Government",2,31.0,2022.0,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,MÉÉ®Æ]ÉÒ +ÉÉè® ¤ÉBÉEÉªÉÉ n¶ÉÉÇxÉä ´ÉÉãÉÉ ÉÊ´É´É®hÉ* and outstanding as on 31.03.2022. 354-389,4,31.03,2022.0,354.0,-389.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,{ÉÉÊ®ÉÊ¶ÉK]-XXXIV ´ÉKÉÇ 2021-22 BÉEä nÉè®ÉxÉ ÉÊxÉVÉÉÒ ºÉÆºlÉÉ+ÉÉäÆ/ºÉÆMÉ~xÉÉå/BªÉÉÎBÉDiÉªÉÉå BÉEÉä Appendix-XXXIV Statement showing Grants-in-aid exceeding `5 lakhs (recurring),3,2021.0,-22.0,5.0,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,àÉÆVÉÚ® ÉÊBÉEA MÉA `5 ãÉÉJÉ (+ÉÉ´ÉiÉÉÔ) +ÉlÉ´ÉÉ ` 10 ãÉÉJÉ (+ÉxÉÉ´ÉiÉÉÔ) or `10 lakhs (non recurring) sanctioned to private institutions/,3,5.0,10.0,10.0,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,ºÉä +ÉÉÊvÉBÉE BÉEä ºÉcÉªÉiÉÉ +ÉxÉÖnÉxÉÉå BÉEÉ ÉÊ´É´É®hÉ* organizations/individuals during the year 2021-2022. 390,3,2021.0,-2022.0,390.0,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,{ÉÉÊ®ÉÊ¶ÉK]-XXXV £ÉÉ®iÉ BÉEÉÒ ºÉÆÉÊSÉiÉ ÉÊxÉÉÊvÉ ºÉä ` 10 ãÉÉJÉ |ÉÉÊiÉ´ÉKÉÇ ºÉä +ÉÉÊvÉBÉE BÉEÉ Appendix-XXXV Statement showing the source of funds for grantee bodies,1,10.0,,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,water_sanitation,+ÉxÉÖnÉxÉ |ÉÉ{iÉ BÉE®xÉä ´ÉÉãÉÉ +ÉxÉÖnÉxÉOÉcÉÒ ÉÊxÉBÉEÉªÉ BÉEÉÒ ÉÊxÉÉÊvÉªÉÉå BÉEÉ receiving grants of over `10 lakh per year from Consolidated,1,10.0,,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,»ÉÉäiÉ ÉÊnJÉÉxÉä ´ÉÉãÉÉ ÉÊ´É´É®hÉ* Fund of India. 391-392,2,391.0,-392.0,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,¤ÉVÉ] +ÉxÉÖàÉÉxÉ 2023-2024 àÉå BªÉ´ÉºlÉÉ BÉEÉÒ MÉ<Ç cè* provision is made in the Budget Estimate 2023-2024. 393-395,6,2023.0,-2024.0,2023.0,-2024.0,393.0,-395.0,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,2,camelot,other,´ªÉªÉ |É¤ÉÆvÉxÉ iÉÆjÉ |ÉhÉÉãÉÉÒ BÉEä +ÉxÉÖºÉÉ® àÉÉÉÊºÉBÉE BªÉªÉ ªÉÉäVÉxÉÉ* Control Based Expenditure Management System. 396-402,2,396.0,-402.0,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,Actuals 2021-2022 Budget Estimates 2022-2023 Revised Estimates 2022-2023 Budget Estimates 2023-2024,8,2021.0,-2022.0,2022.0,-2023.0,2022.0,-2023.0,2023.0,-2024.0,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ DEMAND NO.30,1,30.0,,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,revenue_admin,VÉÉä½ -®ÉVÉº´É £ÉÉMÉ Total-Revenue Section 5165.82 6736.88 7309.51 6909.09,4,5165.82,6736.88,7309.51,6909.09,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,£ÉÉÉÊ®iÉ Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,º´ÉÉÒBÉßEiÉ Voted 5165.82 6736.88 7309.51 6909.09,4,5165.82,6736.88,7309.51,6909.09,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,VÉÉä½ -{ÉÚÆVÉÉÒ £ÉÉMÉ Total-Capital Section 42568.24 13189.92 7512.08 8227.45,4,42568.24,13189.92,7512.08,8227.45,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,£ÉÉÉÊ®iÉ Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,º´ÉÉÒBÉßEiÉ Voted 42568.24 13189.92 7512.08 8227.45,4,42568.24,13189.92,7512.08,8227.45,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,VÉÉä½ (®ÉVÉº´É +ÉÉè® {ÉÚ 47734.06 19926.80 14821.59 15136.54,4,47734.06,19926.8,14821.59,15136.54,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,£ÉÉÉÊ®iÉ Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,º´ÉÉÒBÉßEiÉ Voted 47734.06 19926.80 14821.59 15136.54,4,47734.06,19926.8,14821.59,15136.54,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ DEMAND NO.31,1,31.0,,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,revenue_admin,VÉÉä½ -®ÉVÉº´É £ÉÉMÉ Total-Revenue Section 371.15 476.88 429.99 389.26,4,371.15,476.88,429.99,389.26,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,£ÉÉÉÊ®iÉ Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,º´ÉÉÒBÉßEiÉ Voted 371.15 476.88 429.99 389.26,4,371.15,476.88,429.99,389.26,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,VÉÉä½ -{ÉÚÆVÉÉÒ £ÉÉMÉ Total-Capital Section 0.00 0.01 0.01 128.08,4,0.0,0.01,0.01,128.08,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,£ÉÉÉÊ®iÉ Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,º´ÉÉÒBÉßEiÉ Voted 0.00 0.01 0.01 128.08,4,0.0,0.01,0.01,128.08,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,VÉÉä½ (®ÉVÉº´É +ÉÉè® {ÉÚ 371.15 476.89 430.00 517.34,4,371.15,476.89,430.0,517.34,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,£ÉÉÉÊ®iÉ Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,º´ÉÉÒBÉßEiÉ Voted 371.15 476.89 430.00 517.34,4,371.15,476.89,430.0,517.34,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ DEMAND NO.32,1,32.0,,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,revenue_admin,VÉÉä½ -®ÉVÉº´É £ÉÉMÉ Total-Revenue Section 12528.66 1102.71 1366.42 1112.35,4,12528.66,1102.71,1366.42,1112.35,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,£ÉÉÉÊ®iÉ Charged 0.00 0.00 0.65 0.00,4,0.0,0.0,0.65,0.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,º´ÉÉÒBÉßEiÉ Voted 12528.66 1102.71 1365.77 1112.35,4,12528.66,1102.71,1365.77,1112.35,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,VÉÉä½ -{ÉÚÆVÉÉÒ £ÉÉMÉ Total-Capital Section 62865.24 6072.06 4937.00 262.31,4,62865.24,6072.06,4937.0,262.31,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,£ÉÉÉÊ®iÉ Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,º´ÉÉÒBÉßEiÉ Voted 62865.24 6072.06 4937.00 262.31,4,62865.24,6072.06,4937.0,262.31,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,VÉÉä½ (®ÉVÉº´É +ÉÉè® {ÉÚ 75393.90 7174.77 6303.42 1374.66,4,75393.9,7174.77,6303.42,1374.66,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,£ÉÉÉÊ®iÉ Charged 0.00 0.00 0.65 0.00,4,0.0,0.0,0.65,0.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,3,camelot,other,º´ÉÉÒBÉßEiÉ Voted 75393.90 7174.77 6302.77 1374.66,4,75393.9,7174.77,6302.77,1374.66,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,4,camelot,other,É ´É´É®hÉ Description Actuals 2021-2022 Budget Estimates 2022-2023 Revised Estimates 2022-2023 Budget Estimates 2023-2024,8,2021.0,-2022.0,2022.0,-2023.0,2022.0,-2023.0,2023.0,-2024.0,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,4,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ DEMAND No. 33,1,33.0,,,,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,4,camelot,revenue_admin,VÉÉä½ -®ÉVÉº´É £ÉÉMÉ Total-Revenue Section 23.30 30.00 33.13 32.15,4,23.3,30.0,33.13,32.15,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,4,camelot,other,£ÉÉÉÊ®iÉ Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,4,camelot,other,º´ÉÉÒBÉßEiÉ Voted 23.30 30.00 33.13 32.15,4,23.3,30.0,33.13,32.15,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,4,camelot,other,VÉÉä½ -{ÉÚÆVÉÉÒ £ÉÉMÉ Total-Capital Section 0.00 0.00 150.00 0.90,4,0.0,0.0,150.0,0.9,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,4,camelot,other,£ÉÉÉÊ®iÉ Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,4,camelot,other,º´ÉÉÒBÉßEiÉ Voted 0.00 0.00 150.00 0.90,4,0.0,0.0,150.0,0.9,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,4,camelot,other,VÉÉä½ (®ÉVÉº´É +ÉÉè® {ÉÚ 23.30 30.00 183.13 33.05,4,23.3,30.0,183.13,33.05,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,4,camelot,other,£ÉÉÉÊ®iÉ Charged 0.00 0.00 0.00 0.00,4,0.0,0.0,0.0,0.0,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,4,camelot,other,º´ÉÉÒBÉßEiÉ Voted 23.30 30.00 183.13 33.05,4,23.3,30.0,183.13,33.05,,,,,,
TN Budget 2023-24 Detailed Demands for Grants.pdf,4,camelot,other,àÉÉÆMÉ ºÉÆJªÉÉ DEMAND No. 34,1,34.0,,,,,,,,,
